subject,culture,prompt,response,correct,coder
SS1651812084324,CN,Description10,轮子,1,
SS1651813057402,CN,Description10,瓦车,1,
SS1651813633535,CN,Description10,未知,0,
SS1651818877028,CN,Description10,挖掘机下方轮胎,1,
SS1651821991579,CN,Description10,拖拉机上齿轮个数不同，一辆上面多了一个黄色的大齿轮。,1,
SS1651822926317,CN,Description10,车的右下角有无轮子,1,
SS1651827681410,CN,Description10,链条之间的东西,1,
SS1651828791480,CN,Description10,铲机轮胎,1,
SS1651835352625,CN,Description10,挖掘机链条下面的滚轮齿,1,
SS1651837328638,CN,Description10,拖拉机,1,
SS1651837445397,CN,Description10,轮子,1,
SS1651837683659,CN,Description10,履带上多了一个小轮子,1,
SS1651839455332,CN,Description10,轮子,1,
SS1651840732818,CN,Description10,拖拉机有个小轮子,1,
SS1651840989750,CN,Description10,轮子,1,
SS1651842824466,CN,Description10,轮子,1,
SS1651844131204,CN,Description10,履带中间的大轮子,1,
SS1651845522237,CN,Description10,黄色齿轮的有无,1,
SS1651845673245,CN,Description10,挖土机的滚带上有一个太阳的标记,1,
SS1651847391324,CN,Description10,铲车轮子,1,
SS1651849043017,CN,Description10,一个有齿轮，另一个没有,1,
SS1651849550334,CN,Description10,黄的车的轮子,1,
SS1651890985414,CN,Description10,拖拉机的齿轮,1,
SS1651891187280,CN,Description10,未知,0,
SS1651897042062,CN,Description10,堆土车履带里的轮子消失,1,
SS1651901964830,CN,Description10,那个黄色的履带,1,
SS1651905218784,CN,Description10,拖拉机那个轮子,1,
SS1651906129454,CN,Description10,车身上有无一个黄色的齿轮,1,
SS1651906591158,CN,Description10,挖掘机,1,
SS1651906687128,CN,Description10,铲车车轮里的锯齿状圆形的位置不同,1,
SS1651907106845,CN,Description10,推土机下面的黄色圆块,1,
SS1651910974793,CN,Description10,拖拉机履带中间的传动轮,1,
SS1651912088419,CN,Description10,传送带轮子,1,
SS1651915236922,CN,Description10,推土机的轮子，一张图有齿轮，一张图没有。,1,
SS1651916837690,CN,Description10,未知,0,
SS1651916886491,CN,Description10,有无小轮胎,1,
SS1651918483229,CN,Description10,铲车车轮,1,
SS1651919285907,CN,Description10,黄色车的轮胎颜色,1,
SS1651921503296,CN,Description10,挖掘机的一个轮子,1,
SS1651922816094,CN,Description10,黄色车子轮胎处一个齿轮有和无,1,
SS1651924494966,CN,Description10,挖掘机履带上多了一个黄色轮子,1,
SS1651926576151,CN,Description10,车身多了一个零件,1,
SS1651926856493,CN,Description10,黄色推土机轮子，一个中间有齿轮，一个中间没有齿轮。,1,
SS1651928385240,CN,Description10,挖掘机的齿带上有无东西,1,
SS1651932416698,CN,Description10,挖掘机有无轮子的变化,1,
SS1651934015946,CN,Description10,推土机履带里多了个轮子,1,
SS1651544690789,CN,Description11,车灯,1,
SS1651544824620,CN,Description11,绿色车辆的闪光点,1,
SS1651544913549,CN,Description11,拖拉机灯光,1,
SS1651545081461,CN,Description11,挖掘机的三个灯光,1,
SS1651545107281,CN,Description11,未知,0,
SS1651545123067,CN,Description11,挖掘机的反光不一样,1,
SS1651545188145,CN,Description11,绿色车的灯光,1,
SS1651545279588,CN,Description11,车的闪光灯,1,
SS1651545285513,CN,Description11,绿车的灯一个开了 一个没开,1,
SS1651545357097,CN,Description11,灯光,1,
SS1651545751233,CN,Description11,绿色车的车灯,1,
SS1651546122639,CN,Description11,绿色车窗是否有反光,1,
SS1651546915326,CN,Description11,右侧有三个闪光,1,
SS1651547162777,CN,Description11,绿色车的车灯,1,
SS1651548143005,CN,Description11,灯亮不亮,1,
SS1651552362039,CN,Description11,绿色的挖掘机的灯,1,
SS1651552795730,CN,Description11,灯,1,
SS1651552837542,CN,Description11,推土机的灯,1,
SS1651553474432,CN,Description11,车灯,1,
SS1651553913160,CN,Description11,车灯,1,
SS1651553969715,CN,Description11,灯,1,
SS1651554145523,CN,Description11,车灯,1,
SS1651554184228,CN,Description11,车子的照明灯,1,
SS1651554284065,CN,Description11,车上有灯和无灯的区别,1,
SS1651554809980,CN,Description11,右边车上有三个闪光,1,
SS1651559729763,CN,Description11,灯,1,
SS1651560025455,CN,Description11,车子是否闪光,1,
SS1651561685665,CN,Description11,绿色挖土机的灯光,1,
SS1651562034956,CN,Description11,闪光灯的光,1,
SS1651562868228,CN,Description11,灯光不一样,1,
SS1651564260438,CN,Description11,挖机上的三个灯,1,
SS1651564308340,CN,Description11,灯,1,
SS1651565828518,CN,Description11,挖掘机车灯是否亮,1,
SS1651568252846,CN,Description11,铲车没开灯,1,
SS1651568382617,CN,Description11,车灯,1,
SS1651568918829,CN,Description11,绿色拖拉机是否亮灯,1,
SS1651570752111,CN,Description11,三个白色光点,1,
SS1651571509239,CN,Description11,绿色车子的灯光不同,1,
SS1651572914976,CN,Description11,多了三个白色光点,1,
SS1651576408487,CN,Description11,绿色车头的闪光,1,
SS1651578940027,CN,Description11,铲车的车灯一幅有另一幅没有,1,
SS1651579399729,CN,Description11,推土机灯一个开了一个没开,1,
SS1651582669897,CN,Description11,挖机玻璃上的反光不同,1,
SS1651590333066,CN,Description11,铲车车灯,1,
SS1651620046254,CN,Description11,开灯有无,1,
SS1651623308643,CN,Description11,右边的车开了闪光灯,1,
SS1651625504097,CN,Description11,多了三个闪光点,1,
SS1651629675682,CN,Description11,铲车的车灯,1,
SS1651631038398,CN,Description11,推土机和汽车,0,
SS1651631374290,CN,Description11,挖掘机的灯。,1,
SS1651632269384,CN,Description11,灯,1,
SS1651633449820,CN,Description11,铲车车身上的照明灯一个开着一个没有开,1,
SS1651634088254,CN,Description11,灯光,1,
SS1651634616537,CN,Description11,绿车车灯,1,
SS1651634772197,CN,Description11,灯,1,
SS1651636059839,CN,Description11,灯,1,
SS1651637972613,CN,Description11,车灯的闪亮,1,
SS1651642739005,CN,Description11,有个开了灯,1,
SS1651644576691,CN,Description11,挖掘机上的车灯,1,
SS1651645903803,CN,Description11,推土机的灯光在闪,1,
SS1651648364635,CN,Description11,绿色推土机车灯的亮度,1,
SS1651649525276,CN,Description11,有一张绿色车车头全开着,1,
SS1651652206023,CN,Description11,右侧亮光,1,
SS1651652979760,CN,Description11,灯是否亮着,1,
SS1651654468673,CN,Description11,绿色器械的灯 开关变化,1,
SS1651654992618,CN,Description11,挖掘机驾驶室闪光,1,
SS1651655612985,CN,Description11,未知,0,
SS1651660777144,CN,Description11,车灯,1,
SS1651661370426,CN,Description11,挖机上的光斑,1,
SS1651662575870,CN,Description11,推土机的灯,1,
SS1651663394470,CN,Description11,灯光,1,
SS1651664105704,CN,Description11,绿车车窗，一张图有三个灯亮着，另一张图无亮灯,1,
SS1651665034176,CN,Description11,蓝色车灯,1,
SS1651666650135,CN,Description11,绿色车的车灯,1,
SS1651669607417,CN,Description11,车灯光,1,
SS1651669856701,CN,Description11,绿色叉车正面的三个灯,1,
SS1651672824225,CN,Description11,挖掘机车窗前面的灯亮不同，一个亮，一个灭,1,
SS1651674999028,CN,Description11,车灯的亮暗,1,
SS1651675575564,CN,Description11,绿色车的灯一个开，一个不开,1,
SS1651675739437,CN,Description11,车辆闪光灯有无,1,
SS1651682617757,CN,Description11,未知,0,
SS1651705155608,CN,Description11,挖掘机车灯,1,
SS1651713128281,CN,Description11,灯光,1,
SS1651721379726,CN,Description11,车子开灯了,1,
SS1651724542208,CN,Description11,拖拉机的灯 一张亮着 一张没亮,1,
SS1651726203467,CN,Description11,车灯是否开启,1,
SS1651727116955,CN,Description11,反光或者车灯,1,
SS1651727696486,CN,Description11,右边车上的灯开关情况不同,1,
SS1651728177417,CN,Description11,挖机是否开车灯,1,
SS1651729682124,CN,Description11,车上的灯是否开了,1,
SS1651729792731,CN,Description11,一张图右上角绿色挖掘机车灯亮了，一个不亮,1,
SS1651731235827,CN,Description11,推土机的车灯,1,
SS1651732296508,CN,Description11,车的灯不同,1,
SS1651734446265,CN,Description11,绿色车窗户周围的灯,1,
SS1651737005457,CN,Description11,推土机的灯光,1,
SS1651739183035,CN,Description11,绿车的车灯,1,
SS1651742060593,CN,Description11,拖拉机是否亮灯,1,
SS1651743246534,CN,Description11,一个车灯亮一个没有,1,
SS1651744829480,CN,Description11,挖掘机的闪光灯,1,
SS1651747335475,CN,Description11,拖拉机闪光灯亮和不亮,1,
SS1651748703908,CN,Description11,三个白点,1,
SS1651751338853,CN,Description11,绿色拖拉机上一个闪着灯一个没有。,1,
SS1651751579584,CN,Description11,车灯亮度不一样,1,
SS1651761786814,CN,Description11,灯,1,
SS1651762141455,CN,Description11,绿色铲车的灯，一张图片亮一张图片不亮,1,
SS1651763037034,CN,Description11,灯,1,
SS1651764193629,CN,Description11,灯,1,
SS1651765169248,CN,Description11,灯不同,1,
SS1651765894743,CN,Description11,拖拉机的灯光亮和熄灭,1,
SS1651765911820,CN,Description11,挖掘机上一个有闪光灯，一个没有闪光灯,1,
SS1651767555827,CN,Description11,推土机 一个开灯 一个没有,1,
SS1651769304707,CN,Description11,挖掘机的灯,1,
SS1651771465459,CN,Description11,挖掘机车灯,1,
SS1651783487150,CN,Description11,挖掘机车灯,1,
SS1651798074227,CN,Description11,灯,1,
SS1651799596238,CN,Description11,未知,0,
SS1651802919199,CN,Description11,绿色车车灯,1,
SS1651804378273,CN,Description11,一个挖掘机在挖石头,1,
SS1651804729362,CN,Description11,铲车车灯,1,
SS1651804768520,CN,Description11,绿色车上的车灯时有时无,1,
SS1651806183814,CN,Description11,铲车灯,1,
SS1651807227958,CN,Description11,铲车上前挡风玻璃的灯光,1,
SS1651807671427,CN,Description11,绿色拖拉机车灯,1,
SS1651809674248,CN,Description11,右边的车灯熄灭和亮起,1,
SS1651810536901,CN,Description11,一个开了灯光，一个没开灯光,1,
SS1651810766684,CN,Description11,瓦车的灯,1,
SS1651811217708,CN,Description11,绿色的车子一个亮了灯，一个没有亮,1,
SS1651812084324,CN,Description11,绿色车车灯亮与不亮,1,
SS1651813057402,CN,Description11,车灯,1,
SS1651813633535,CN,Description11,绿色挖机的灯开关不同,1,
SS1651818877028,CN,Description11,绿色挖掘机的灯光,1,
SS1651821991579,CN,Description11,车灯不同，一辆车开了车灯。,1,
SS1651822926317,CN,Description11,绿色铲车有一张开灯一张没开灯,1,
SS1651827681410,CN,Description11,挖土机的灯,1,
SS1651828791480,CN,Description11,绿色铲机灯,1,
SS1651835352625,CN,Description11,绿色车上面的灯光,1,
SS1651837328638,CN,Description11,绿色拖拉机灯,1,
SS1651837445397,CN,Description11,灯,1,
SS1651837683659,CN,Description11,车灯开关状态不同,1,
SS1651839455332,CN,Description11,灯,1,
SS1651840732818,CN,Description11,灯,1,
SS1651840989750,CN,Description11,灯,1,
SS1651842824466,CN,Description11,灯,1,
SS1651844131204,CN,Description11,灯亮与不亮,1,
SS1651845522237,CN,Description11,挖掘机上的灯光,1,
SS1651845673245,CN,Description11,推土机的车灯亮了,1,
SS1651847391324,CN,Description11,车灯,1,
SS1651849043017,CN,Description11,车灯一个开了，一个没开,1,
SS1651849550334,CN,Description11,绿色车的灯,1,
SS1651890985414,CN,Description11,拖拉机的灯光,1,
SS1651891187280,CN,Description11,灯光,1,
SS1651897042062,CN,Description11,绿色的挖土车的前身有三处灯亮起,1,
SS1651901964830,CN,Description11,车灯,1,
SS1651905218784,CN,Description11,灯光,1,
SS1651906129454,CN,Description11,绿色挖掘机的灯,1,
SS1651906591158,CN,Description11,车灯,1,
SS1651906687128,CN,Description11,铲车的灯光开关,1,
SS1651907106845,CN,Description11,车灯,1,
SS1651910974793,CN,Description11,挖掘机的3个灯有和无,1,
SS1651912088419,CN,Description11,车灯,1,
SS1651915236922,CN,Description11,绿色挖掘机驾驶位前的灯，一张图开了，一张图没开。,1,
SS1651916837690,CN,Description11,未知,0,
SS1651916886491,CN,Description11,灯光有无,1,
SS1651918483229,CN,Description11,铲车车灯,1,
SS1651919285907,CN,Description11,绿色铲车是否亮灯,1,
SS1651921503296,CN,Description11,车灯开关,1,
SS1651922816094,CN,Description11,绿色车的灯打开和没打开,1,
SS1651924494966,CN,Description11,绿色挖掘机车灯亮灭不同,1,
SS1651926576151,CN,Description11,车灯,1,
SS1651926856493,CN,Description11,绿色挖掘机操作室的灯，一张图是开着的，一张图是没开的。,1,
SS1651928385240,CN,Description11,挖掘机的闪光灯亮度不同,1,
SS1651932416698,CN,Description11,汽车灯光的有无变化,1,
SS1651934015946,CN,Description11,绿色车的灯光不同,1,
SS1651544690789,CN,Description12,车后,1,
SS1651544824620,CN,Description12,两张图片蓝色拖拉机后面的红色拖拉机一张图片有一张图片没有,1,
SS1651544913549,CN,Description12,拖拉机尾铲,1,
SS1651545081461,CN,Description12,有一个有挖掘机的挖头,1,
SS1651545107281,CN,Description12,挖土机后面有垃圾,1,
SS1651545123067,CN,Description12,后面红的的机器不同,1,
SS1651545188145,CN,Description12,中间红色小车的有无,1,
SS1651545279588,CN,Description12,中心的红色小铲子,1,
SS1651545285513,CN,Description12,蓝车旁边一个有小红车 一个没有,1,
SS1651545357097,CN,Description12,车后面红色的物体,1,
SS1651545751233,CN,Description12,后方蓝色车后下方 ,1,
SS1651546122639,CN,Description12,中间是否有红色机器,1,
SS1651546915326,CN,Description12,绿色草地上出现红色的配件,1,
SS1651547162777,CN,Description12,中间多了一个红色机器,1,
SS1651548143005,CN,Description12,小铲子,1,
SS1651552362039,CN,Description12,最中间多了一个橙色的东西,1,
SS1651552795730,CN,Description12,铲子,1,
SS1651552837542,CN,Description12,拖拉机拉着的东西,1,
SS1651553474432,CN,Description12,红色车,1,
SS1651553913160,CN,Description12,蓝色车右边红色的机器,1,
SS1651553969715,CN,Description12,红色不明物体,1,
SS1651554145523,CN,Description12,红色小车,1,
SS1651554184228,CN,Description12,左侧挖掘机的铲子,1,
SS1651554284065,CN,Description12,后面多了一部分红色的机身,1,
SS1651554809980,CN,Description12,中间少了一个红色物体,1,
SS1651559729763,CN,Description12,铲子,1,
SS1651560025455,CN,Description12,是否有红色小机器,1,
SS1651561685665,CN,Description12,后面蓝色机车右边的红色物体不同（一个有一个没有）,1,
SS1651562034956,CN,Description12,红色拖拉机,1,
SS1651562868228,CN,Description12,少一辆红色的小车,1,
SS1651564260438,CN,Description12,左面拖拉机拖拽物,1,
SS1651564308340,CN,Description12,铲子,1,
SS1651565828518,CN,Description12,有无红色小车,1,
SS1651568252846,CN,Description12,耕地机大轮胎后面没东西,1,
SS1651568382617,CN,Description12,车后的铲子,1,
SS1651568918829,CN,Description12,左侧蓝色拖拉机后轮旁红色车头,1,
SS1651570752111,CN,Description12,有无红色挖斗,1,
SS1651571509239,CN,Description12,前面的车子不同,1,
SS1651572914976,CN,Description12,一个少了橘色的车头,1,
SS1651576408487,CN,Description12,图中央的橙色除草车,1,
SS1651578940027,CN,Description12,有一幅中间多了一个红色东西,1,
SS1651579399729,CN,Description12,左边拖拉机后面一个拉东西了，一个没拉,1,
SS1651582669897,CN,Description12,图片中央拖拽农机具不同,1,
SS1651590333066,CN,Description12,拖拉机的犁具,1,
SS1651620046254,CN,Description12,左边拖拉机的后面部分,1,
