subject,culture,trial_info,raw_response,response,coder
SS1651869096666,US,allheal1,"{""si_li_allheal1"":""about his dream that showed him allheal""}",1,NA
SS1651869107778,US,allheal1,"{""si_li_allheal1"":""about his dream of the plant""}",1,NA
SS1651869115143,US,allheal1,"{""si_li_allheal1"":""About the plant that would cure him.""}",1,NA
SS1651869117517,US,allheal1,"{""si_li_allheal1"":""he needed to find the allheal plant""}",1,NA
SS1651869119140,US,allheal1,"{""si_li_allheal1"":""He told his son about his dream.""}",1,NA
SS1651869128913,US,allheal1,"{""si_li_allheal1"":""Whoever finds the plant gets a prize""}",1,NA
SS1651869192697,US,allheal1,"{""si_li_allheal1"":""about the plant allheal that would cure illness. It grows in a far away land according to a dream""}",1,NA
SS1651869198002,US,allheal1,"{""si_li_allheal1"":""About the plant on the jungle island.""}",1,NA
SS1651869512955,US,allheal1,"{""si_li_allheal1"":""That he had a dream about a plant in a far away jungle that would heal him\n""}",1,NA
SS1651869609511,US,allheal1,"{""si_li_allheal1"":""About the plant and to get it.""}",1,NA
SS1651869808693,US,allheal1,"{""si_li_allheal1"":""He told him about his dream about the plant called allheal""}",1,NA
SS1651869849200,US,allheal1,"{""si_li_allheal1"":""He told him about his dream of the plant""}",1,NA
SS1651870014949,US,allheal1,"{""si_li_allheal1"":""About his dream, of a plant that could cure his sickness""}",1,NA
SS1651870238624,US,allheal1,"{""si_li_allheal1"":""that whoever found the plant would get a prize""}",1,NA
SS1651870376242,US,allheal1,"{""si_li_allheal1"":""About the dream he had about the plant""}",1,NA
SS1651870443746,US,allheal1,"{""si_li_allheal1"":""about thee allheal tree""}",1,NA
SS1651871550730,US,allheal1,"{""si_li_allheal1"":""About the allheal plant that would heal him.""}",1,NA
SS1651871841115,US,allheal1,"{""si_li_allheal1"":""The dream that he had""}",1,NA
SS1651871889261,US,allheal1,"{""si_li_allheal1"":""That whomever found the plant would get a prize""}",1,NA
SS1651872480719,US,allheal1,"{""si_li_allheal1"":""He had a dream about an \""allheal\"" plant that could heal him, but it was located far away.""}",1,NA
SS1651873332890,US,allheal1,"{""si_li_allheal1"":""to find the plant""}",1,NA
SS1651873359386,US,allheal1,"{""si_li_allheal1"":""That there was a plant called allheal that would help him""}",1,NA
SS1651878926426,US,allheal1,"{""si_li_allheal1"":""About his dream and the allheal plant that could cure his illness.""}",1,NA
SS1651878928252,US,allheal1,"{""si_li_allheal1"":""to offer a reward for finding the allheal plant""}",1,NA
SS1651616817210,US,allheal2,"{""si_li_allheal2"":""allheal""}",1,NA
SS1651616819170,US,allheal2,"{""si_li_allheal2"":""Allheal, the plants he had found""}",1,NA
SS1651616821119,US,allheal2,"{""si_li_allheal2"":""the allheal plant to make tea""}",1,NA
SS1651616823657,US,allheal2,"{""si_li_allheal2"":""The plant named allheal.""}",1,NA
SS1651616824013,US,allheal2,"{""si_li_allheal2"":""the tea made from the plant allheal""}",1,NA
SS1651616827589,US,allheal2,"{""si_li_allheal2"":""An LGBBTQ award""}",0,NA
SS1651616829561,US,allheal2,"{""si_li_allheal2"":""allheal a cure for his illness""}",1,NA
SS1651616834023,US,allheal2,"{""si_li_allheal2"":""plants that looked like allheal""}",1,NA
SS1651616835091,US,allheal2,"{""si_li_allheal2"":""The allheal plants\n""}",1,NA
SS1651616837719,US,allheal2,"{""si_li_allheal2"":""allheal for the business man to drink""}",1,NA
SS1651616838947,US,allheal2,"{""si_li_allheal2"":""A plant from the island.""}",1,NA
SS1651616839031,US,allheal2,"{""si_li_allheal2"":""allheal""}",1,NA
SS1651616839120,US,allheal2,"{""si_li_allheal2"":"" tea from allheal""}",1,NA
SS1651616839551,US,allheal2,"{""si_li_allheal2"":""Tea made of the plant""}",1,NA
SS1651616839622,US,allheal2,"{""si_li_allheal2"":""the cure from the short plants""}",1,NA
SS1651616840889,US,allheal2,"{""si_li_allheal2"":""Leaves from allheal that he made into a tea for the businessman to drink.""}",1,NA
SS1651616841722,US,allheal2,"{""si_li_allheal2"":""The plant which could cure him.""}",1,NA
SS1651616841972,US,allheal2,"{""si_li_allheal2"":""he poisoned him with the allheal plant""}",0,NA
SS1651616843053,US,allheal2,"{""si_li_allheal2"":""Allheal plant""}",1,NA
SS1651616844450,US,allheal2,"{""si_li_allheal2"":""He brought him Allheal.""}",1,NA
SS1651616844684,US,allheal2,"{""si_li_allheal2"":""allheal tea""}",1,NA
SS1651616844911,US,allheal2,"{""si_li_allheal2"":""He brought him a tea made of allheal.""}",1,NA
SS1651616846951,US,allheal2,"{""si_li_allheal2"":""a plant""}",1,NA
SS1651616850845,US,allheal2,"{""si_li_allheal2"":""the tea he made using all heal""}",1,NA
SS1651616854167,US,allheal2,"{""si_li_allheal2"":""the plant in the form of tea""}",1,NA
SS1651616854402,US,allheal2,"{""si_li_allheal2"":""Tea made from allheal.""}",1,NA
SS1651616857792,US,allheal2,"{""si_li_allheal2"":""The plant ""}",1,NA
SS1651616858489,US,allheal2,"{""si_li_allheal2"":""tea from allheal""}",1,NA
SS1651616858633,US,allheal2,"{""si_li_allheal2"":""the allheal plant.""}",1,NA
SS1651616860080,US,allheal2,"{""si_li_allheal2"":""He brought the allheal plant to the businessman. Greg then made tea out of it.""}",1,NA
SS1651616860708,US,allheal2,"{""si_li_allheal2"":""Plants""}",1,NA
SS1651616861128,US,allheal2,"{""si_li_allheal2"":""short plant""}",1,NA
SS1651616861546,US,allheal2,"{""si_li_allheal2"":""Allheal Tea""}",1,NA
SS1651616863114,US,allheal2,"{""si_li_allheal2"":""Allheal""}",1,NA
SS1651616863145,US,allheal2,"{""si_li_allheal2"":""Tea made from allheal""}",1,NA
SS1651616876627,US,allheal2,"{""si_li_allheal2"":""tea made from allheal""}",1,NA
SS1651616909217,US,allheal2,"{""si_li_allheal2"":""allheal""}",1,NA
SS1651616969092,US,allheal2,"{""si_li_allheal2"":""a tea to drink""}",1,NA
SS1651616982939,US,allheal2,"{""si_li_allheal2"":""The allheal plants to make into tea.""}",1,NA
SS1651617013503,US,allheal2,"{""si_li_allheal2"":""allheal""}",1,NA
SS1651617033971,US,allheal2,"{""si_li_allheal2"":""medicinal plants""}",1,NA
SS1651617071100,US,allheal2,"{""si_li_allheal2"":""The tea made with the allheal plant""}",1,NA
SS1651617143573,US,allheal2,"{""si_li_allheal2"":""Tea made with allheal""}",1,NA
SS1651617282312,US,allheal2,"{""si_li_allheal2"":""He brought him allheal plants to make into tea.""}",1,NA
SS1651617310480,US,allheal2,"{""si_li_allheal2"":""He gave the man tea made from the allheal plant""}",1,NA
SS1651624230659,US,allheal2,"{""si_li_allheal2"":""tea made from the allheal plants""}",1,NA
SS1651678198123,US,allheal2,"{""si_li_allheal2"":""The allheal plant""}",1,NA
SS1651678202019,US,allheal2,"{""si_li_allheal2"":""Tea from allheal plants.""}",1,NA
SS1651678206055,US,allheal2,"{""si_li_allheal2"":""tea""}",1,NA
SS1651678216185,US,allheal2,"{""si_li_allheal2"":""Tea made from allheal plant""}",1,NA
SS1651678216437,US,allheal2,"{""si_li_allheal2"":""the allheal""}",1,NA
SS1651678218891,US,allheal2,"{""si_li_allheal2"":""the plant allheal""}",1,NA
SS1651678220434,US,allheal2,"{""si_li_allheal2"":""allheal ""}",1,NA
SS1651678221331,US,allheal2,"{""si_li_allheal2"":""tea made from allheal""}",1,NA
SS1651678224995,US,allheal2,"{""si_li_allheal2"":""alheal""}",1,NA
SS1651678226524,US,allheal2,"{""si_li_allheal2"":""tea from allheal""}",1,NA
SS1651678227696,US,allheal2,"{""si_li_allheal2"":""The allheal plant made from tea""}",1,NA
SS1651678229872,US,allheal2,"{""si_li_allheal2"":""something to drink""}",1,NA
SS1651678232565,US,allheal2,"{""si_li_allheal2"":""allheal plants""}",1,NA
SS1651678239759,US,allheal2,"{""si_li_allheal2"":""Allheal for the businessman to drink.""}",1,NA
SS1651678242246,US,allheal2,"{""si_li_allheal2"":""the allheal plant.""}",1,NA
SS1651678243882,US,allheal2,"{""si_li_allheal2"":""Tea from the allheal plant\n""}",1,NA
SS1651678244241,US,allheal2,"{""si_li_allheal2"":""He brought him tea made of allheal.""}",1,NA
SS1651678245327,US,allheal2,"{""si_li_allheal2"":""A tea made from allheal""}",1,NA
SS1651678246113,US,allheal2,"{""si_li_allheal2"":""The tea made from allheal.""}",1,NA
SS1651678246330,US,allheal2,"{""si_li_allheal2"":""Greg brought the businessman allheal so that the businessman could drink it for his illness. ""}",1,NA
SS1651678248637,US,allheal2,"{""si_li_allheal2"":""tea made from the allheal plant""}",1,NA
SS1651678248989,US,allheal2,"{""si_li_allheal2"":""Allheal tea""}",1,NA
SS1651678249603,US,allheal2,"{""si_li_allheal2"":""Tea made from \""Allheal.\""""}",1,NA
SS1651678250397,US,allheal2,"{""si_li_allheal2"":""A tea made from the plant allheal.""}",1,NA
SS1651678252363,US,allheal2,"{""si_li_allheal2"":""Tea made from allheal.""}",1,NA
SS1651678252935,US,allheal2,"{""si_li_allheal2"":""Tea with the plant in it""}",1,NA
SS1651678253736,US,allheal2,"{""si_li_allheal2"":""he gave him the plant to drink""}",1,NA
SS1651678256204,US,allheal2,"{""si_li_allheal2"":""tea from allheal plant""}",1,NA
SS1651678257395,US,allheal2,"{""si_li_allheal2"":""Tea made from allheal.""}",1,NA
SS1651678258791,US,allheal2,"{""si_li_allheal2"":""Allheal.""}",1,NA
SS1651678259296,US,allheal2,"{""si_li_allheal2"":""A tea made from allheal leaves.""}",1,NA
SS1651678260164,US,allheal2,"{""si_li_allheal2"":""Allheal""}",1,NA
SS1651678260331,US,allheal2,"{""si_li_allheal2"":""The tea that he had made from the allheal plants.""}",1,NA
SS1651678260663,US,allheal2,"{""si_li_allheal2"":""Tea made from the plants""}",1,NA
SS1651678261063,US,allheal2,"{""si_li_allheal2"":""tea made from allheal""}",1,NA
SS1651678261912,US,allheal2,"{""si_li_allheal2"":""he brought him allheal and made a tea and gave it to him""}",1,NA
SS1651678262590,US,allheal2,"{""si_li_allheal2"":""short allheal plants for tea""}",1,NA
SS1651678262854,US,allheal2,"{""si_li_allheal2"":""Allheal""}",1,NA
SS1651678263725,US,allheal2,"{""si_li_allheal2"":""he brought allheal plants and made the businessman tea.""}",1,NA
SS1651678265100,US,allheal2,"{""si_li_allheal2"":""allheal tea""}",1,NA
SS1651678265263,US,allheal2,"{""si_li_allheal2"":""Tea from the leaves of the plant""}",1,NA
SS1651678267011,US,allheal2,"{""si_li_allheal2"":""Greg brought back the correct plant, allheal.""}",1,NA
SS1651678267140,US,allheal2,"{""si_li_allheal2"":""Nothing\n""}",0,NA
SS1651678267405,US,allheal2,"{""si_li_allheal2"":""allheal""}",1,NA
SS1651678268119,US,allheal2,"{""si_li_allheal2"":""Tea.""}",1,NA
SS1651678270245,US,allheal2,"{""si_li_allheal2"":""allheal plants""}",1,NA
SS1651678270524,US,allheal2,"{""si_li_allheal2"":""He brought tea that he had made from the allheal.""}",1,NA
SS1651678271326,US,allheal2,"{""si_li_allheal2"":""tea made from allheall""}",1,NA
SS1651678274966,US,allheal2,"{""si_li_allheal2"":""tea to make him healthy ""}",1,NA
SS1651678278178,US,allheal2,"{""si_li_allheal2"":""tea""}",1,NA
SS1651678298946,US,allheal2,"{""si_li_allheal2"":""allheal tea to drink. ""}",1,NA
SS1651678302508,US,allheal2,"{""si_li_allheal2"":""allheal in the form of coffee""}",1,NA
SS1651678327719,US,allheal2,"{""si_li_allheal2"":""Tea made from the allheal plant""}",1,NA
SS1651678328286,US,allheal2,"{""si_li_allheal2"":""The tea he made from the supposed \""allheal\"" plants he found""}",1,NA
SS1651678331156,US,allheal2,"{""si_li_allheal2"":""The tea made of allheal""}",1,NA
SS1651678353530,US,allheal2,"{""si_li_allheal2"":""allheal""}",1,NA
SS1651678384991,US,allheal2,"{""si_li_allheal2"":""Greg brought some very healing short plants with which he prepared an allheal tea and gave it to the businessman to drink.""}",1,NA
SS1651678386286,US,allheal2,"{""si_li_allheal2"":"" tea to help him feel better""}",1,NA
SS1651678409670,US,allheal2,"{""si_li_allheal2"":""tea made from the allheal""}",1,NA
SS1651678434328,US,allheal2,"{""si_li_allheal2"":""Tea made from allheal.""}",1,NA
SS1651678459452,US,allheal2,"{""si_li_allheal2"":""A tea made of the allheal plants.""}",1,NA
SS1651678462364,US,allheal2,"{""si_li_allheal2"":""He brought a tea that he'd made from the short allheal plant.""}",1,NA
SS1651678474300,US,allheal2,"{""si_li_allheal2"":""allheal""}",1,NA
SS1651678537895,US,allheal2,"{""si_li_allheal2"":""A tea made of allheal.""}",1,NA
SS1651678538948,US,allheal2,"{""si_li_allheal2"":""tea he made from the allheal plants""}",1,NA
SS1651678556653,US,allheal2,"{""si_li_allheal2"":""Allheal plants""}",1,NA
SS1651678559284,US,allheal2,"{""si_li_allheal2"":""the allheal plant""}",1,NA
SS1651678574838,US,allheal2,"{""si_li_allheal2"":""Tea from allheal.""}",1,NA
SS1651678625157,US,allheal2,"{""si_li_allheal2"":""The herb and made it into a drink ""}",1,NA
SS1651678626616,US,allheal2,"{""si_li_allheal2"":""Greg brought tea brewed from allheal to the businessman.""}",1,NA
SS1651678637077,US,allheal2,"{""si_li_allheal2"":""The plant allheal""}",1,NA
SS1651678701050,US,allheal2,"{""si_li_allheal2"":""Healing tea made from the Allheal plants""}",1,NA
SS1651678717637,US,allheal2,"{""si_li_allheal2"":""tee made from the allheal plant ""}",1,NA
SS1651678770686,US,allheal2,"{""si_li_allheal2"":""allheal plants to make tea""}",1,NA
SS1651678809453,US,allheal2,"{""si_li_allheal2"":""Greg brought the business man allheal to help him get better.""}",1,NA
SS1651678955017,US,allheal2,"{""si_li_allheal2"":""Greg brought the businessman the short plants which the expert said were Allheal.""}",1,NA
SS1651679034205,US,allheal2,"{""si_li_allheal2"":""allheal plant and made tea""}",1,NA
SS1651679448134,US,allheal2,"{""si_li_allheal2"":""Tea""}",1,NA
SS1651679534071,US,allheal2,"{""si_li_allheal2"":""the allheal plant and tea to drink""}",1,NA
SS1651679569580,US,allheal2,"{""si_li_allheal2"":""the allheal plants""}",1,NA
SS1651679629301,US,allheal2,"{""si_li_allheal2"":""tea""}",1,NA
SS1651679984067,US,allheal2,"{""si_li_allheal2"":""Tea from the Allheal plant.""}",1,NA
SS1651680129189,US,allheal2,"{""si_li_allheal2"":""drink""}",1,NA
SS1651680530568,US,allheal2,"{""si_li_allheal2"":""Allheal plant tea""}",1,NA
SS1651680818305,US,allheal2,"{""si_li_allheal2"":""tea made from allheal""}",1,NA
SS1651680994828,US,allheal2,"{""si_li_allheal2"":""the allheal""}",1,NA
SS1651681877580,US,allheal2,"{""si_li_allheal2"":""tea from the allheal plant""}",1,NA
SS1651682805154,US,allheal2,"{""si_li_allheal2"":""tea made from allheal""}",1,NA
SS1651687447221,US,allheal2,"{""si_li_allheal2"":""The plant so he could drink the leaves in his tea.""}",1,NA
SS1651689857645,US,allheal2,"{""si_li_allheal2"":""allheal tea""}",1,NA
SS1651690446636,US,allheal2,"{""si_li_allheal2"":""Some of the plants.""}",1,NA
SS1651690626669,US,allheal2,"{""si_li_allheal2"":""tea made from plants he thought were allheal""}",1,NA
SS1651690672320,US,allheal2,"{""si_li_allheal2"":""He brought allheal.""}",1,NA
SS1651690674639,US,allheal2,"{""si_li_allheal2"":""tea made from allheal""}",1,NA
SS1651690678231,US,allheal2,"{""si_li_allheal2"":""short plants he was told were all heal""}",1,NA
SS1651690678388,US,allheal2,"{""si_li_allheal2"":""tea to dring""}",1,NA
SS1651690681690,US,allheal2,"{""si_li_allheal2"":""Tea from the plants""}",1,NA
SS1651690683219,US,allheal2,"{""si_li_allheal2"":""The tea made from the allheal""}",1,NA
SS1651690685286,US,allheal2,"{""si_li_allheal2"":""He brought him some tea made from the allheal plant""}",1,NA
SS1651690687499,US,allheal2,"{""si_li_allheal2"":""tea made from allheal""}",1,NA
SS1651690687538,US,allheal2,"{""si_li_allheal2"":""allheal""}",1,NA
SS1651690691047,US,allheal2,"{""si_li_allheal2"":""A tea he made from the plants he found""}",1,NA
SS1651690691327,US,allheal2,"{""si_li_allheal2"":""tea for the man to drink""}",1,NA
